Sigmoid Slope,Sigmoid Center,Cell Speed (¦Ìm/h)
17.0,0.5421052631578948,57.135454094287354
18.0,0.5421052631578948,103.91132701929544
19.0,0.5421052631578948,120.97646659254839
20.0,0.5421052631578948,132.51649769026093
1.0,0.5789473684210527,522.3773043061365
2.0,0.5789473684210527,410.11108615347246
3.0,0.5789473684210527,323.4963026934028
4.0,0.5789473684210527,238.314226068274
5.0,0.5789473684210527,149.02100157293884
6.0,0.5789473684210527,117.48687256875792
7.0,0.5789473684210527,5.732501991860212
8.0,0.5789473684210527,10.058770025270539
9.0,0.5789473684210527,33.9738120206057
10.0,0.5789473684210527,39.05785529338327
11.0,0.5789473684210527,5.630485226408796
12.0,0.5789473684210527,112.9082506199296
13.0,0.5789473684210527,126.59872048346806
14.0,0.5789473684210527,53.972068179922836
15.0,0.5789473684210527,139.05906874578577
16.0,0.5789473684210527,86.90108485183198
17.0,0.5789473684210527,65.16550490301846
18.0,0.5789473684210527,75.82180766551635
19.0,0.5789473684210527,115.27447781907297
20.0,0.5789473684210527,19.63705678263064
1.0,0.6157894736842106,524.8096735621451
2.0,0.6157894736842106,454.0547325346742
3.0,0.6157894736842106,352.43388788753595
4.0,0.6157894736842106,277.646145058857
5.0,0.6157894736842106,162.3446754610315
6.0,0.6157894736842106,90.91787234918311
7.0,0.6157894736842106,76.35141887106425
8.0,0.6157894736842106,85.01504300835086
9.0,0.6157894736842106,70.41781710877873
10.0,0.6157894736842106,65.3506033446688
11.0,0.6157894736842106,5.59658637166883
12.0,0.6157894736842106,82.39187235517983
13.0,0.6157894736842106,82.82919416508064
14.0,0.6157894736842106,30.23926708956428
15.0,0.6157894736842106,131.3603824040178
16.0,0.6157894736842106,119.60725120245404
17.0,0.6157894736842106,114.56985333173007
18.0,0.6157894736842106,69.08738569515441
19.0,0.6157894736842106,7.819781214516443
20.0,0.6157894736842106,37.07730543875064
1.0,0.6526315789473685,540.9988479527439
2.0,0.6526315789473685,460.05749152113924
3.0,0.6526315789473685,362.07918923627625
4.0,0.6526315789473685,300.0021199578013
5.0,0.6526315789473685,258.128702843042
6.0,0.6526315789473685,142.6580446266497
7.0,0.6526315789473685,15.464674016561984
8.0,0.6526315789473685,30.1160110195172
9.0,0.6526315789473685,12.496198862980275
10.0,0.6526315789473685,34.26339331162301
11.0,0.6526315789473685,62.54974252616944
12.0,0.6526315789473685,41.07769921943395
13.0,0.6526315789473685,118.18181034263684
14.0,0.6526315789473685,25.693762626550587
15.0,0.6526315789473685,122.28776173246476
16.0,0.6526315789473685,106.06542464466239
17.0,0.6526315789473685,91.36778253589658
18.0,0.6526315789473685,56.74045464656357
19.0,0.6526315789473685,41.825125263363105
20.0,0.6526315789473685,42.448803072646754
1.0,0.6894736842105263,548.3091013732105
2.0,0.6894736842105263,468.34444713113663
3.0,0.6894736842105263,413.29589777978947
4.0,0.6894736842105263,328.8108215350986
5.0,0.6894736842105263,272.16300572654313
6.0,0.6894736842105263,232.1942821819636
7.0,0.6894736842105263,182.70906928015395
8.0,0.6894736842105263,107.8127449260426
9.0,0.6894736842105263,89.30455701396366
10.0,0.6894736842105263,22.55053019217744
11.0,0.6894736842105263,56.65884457924736
12.0,0.6894736842105263,106.15839217516124
13.0,0.6894736842105263,84.15167487097762
14.0,0.6894736842105263,85.56009373321861
15.0,0.6894736842105263,86.74243509183653
16.0,0.6894736842105263,86.36615159490952
17.0,0.6894736842105263,56.823167119590316
18.0,0.6894736842105263,54.42201725283586
19.0,0.6894736842105263,68.16922113435895
20.0,0.6894736842105263,93.03751924382658
1.0,0.7263157894736842,570.2789732027087
2.0,0.7263157894736842,500.8798571533088
3.0,0.7263157894736842,441.6630254759523
4.0,0.7263157894736842,398.01344812678275
5.0,0.7263157894736842,326.9542760343149
6.0,0.7263157894736842,290.68687217160766
7.0,0.7263157894736842,199.15365668925003
8.0,0.7263157894736842,153.85304302233354
9.0,0.7263157894736842,92.50178419517374
10.0,0.7263157894736842,13.715365715710732
11.0,0.7263157894736842,8.848195486864729
12.0,0.7263157894736842,33.66710608414962
13.0,0.7263157894736842,25.094723112761535
14.0,0.7263157894736842,64.42035126872976
15.0,0.7263157894736842,102.12099000329155
16.0,0.7263157894736842,34.97927456338756
17.0,0.7263157894736842,38.913290017573516
18.0,0.7263157894736842,55.93466810280267
19.0,0.7263157894736842,35.16010013162298
20.0,0.7263157894736842,51.229705773605126
1.0,0.7631578947368421,571.7409906627876
2.0,0.7631578947368421,519.0935346927411
3.0,0.7631578947368421,500.3155884905466
4.0,0.7631578947368421,423.4920050186942
5.0,0.7631578947368421,382.5552982769659
6.0,0.7631578947368421,313.1207917270423
7.0,0.7631578947368421,265.9156637890005
8.0,0.7631578947368421,201.0404950111219
9.0,0.7631578947368421,186.77870621617797
10.0,0.7631578947368421,169.556632477163
11.0,0.7631578947368421,92.01364793630947
12.0,0.7631578947368421,15.859281825278904
13.0,0.7631578947368421,15.209256307871323
14.0,0.7631578947368421,81.63810420788586
15.0,0.7631578947368421,46.596973305530156
16.0,0.7631578947368421,28.011322190359394
17.0,0.7631578947368421,6.394166593432499
18.0,0.7631578947368421,19.28045774743619
19.0,0.7631578947368421,77.97885168355997
20.0,0.7631578947368421,21.583301051951647
1.0,0.8,581.6108314944926
2.0,0.8,568.1627495204209
3.0,0.8,543.7431753758779
4.0,0.8,490.42929440070156
5.0,0.8,455.249779176687
6.0,0.8,368.5091792878779
7.0,0.8,341.16705312216015
8.0,0.8,293.56377615652116
9.0,0.8,236.43325951687066
10.0,0.8,223.0038165740623
11.0,0.8,83.3973554572624
12.0,0.8,157.92080397778673
13.0,0.8,78.64445636480872
14.0,0.8,44.673040455007296
15.0,0.8,10.256770566557204
16.0,0.8,47.94972534174823
17.0,0.8,69.55454775620699
18.0,0.8,158.3230000562359
19.0,0.8,83.88800763855654
20.0,0.8,32.20499896840223
